id,speed
441,39.62714711534262
442,34.01663721308494
443,32.138700980374
444,28.74453671096788
445,38.226675370617784
446,32.158920899434904
447,33.08073082135377
448,45.94883141166085
449,45.99173808434865
450,46.65655181018689
451,48.71938566285852
452,47.64090791376425
453,46.63389737756679
454,47.15424129666703
455,45.87257962928145
456,44.8653447218998
457,46.30656886857426
458,48.24250398400359
459,48.54544448270738
460,38.954252995283944
461,29.118956264702845
462,32.388171973561555
463,27.82302897085458
464,28.237737630328315
465,38.74649586893227
466,47.92366577165365
467,48.72005028588386
468,48.82477677429261
469,47.737571476204266
470,26.12362158950434
471,31.74296080501206
472,29.568286594249926
473,26.341209628176713
474,20.448390250864236
475,27.469708507041027
476,48.087573020269055
477,47.17998224205882
478,40.149757704259336
479,29.142526996642474
480,29.50548609877353
481,26.55860643347307
482,26.5789039880689
483,47.63452682989471
484,47.28654682591479
485,47.84004766240829
486,34.6638912369722
487,38.07327723098252
488,27.884589761750497
489,19.314823219892986
490,16.99943324243837
491,36.94609026225298
492,43.58182473210656
493,47.31405231323377
494,47.388856556068674
495,46.31582944701019
496,26.896455150229876
497,33.742456504127404
498,43.26352439717471
499,48.69408223141796
500,49.34328922760458
501,49.372382406972314
502,48.72739776032482
503,48.83578331170079
504,35.70484353809115
505,37.443052040141104
506,30.523803562164712
507,27.861820524291296
508,28.387007391291565
509,47.03065797582298
510,45.82636078435483
511,45.34514339017763
512,44.6483638857999
513,44.549795013009046
514,44.49551529983179
515,42.444091211960895
516,44.730922939982975
517,44.22340640141948
518,47.011046990709104
519,47.67397639620167
520,21.08018590304143
521,27.842870621856694
522,22.346573178773934
523,22.16067426085597
524,16.581827572080964
525,48.970826814549525
526,48.00169689876256
527,47.819466526670425
528,47.19213521912633
529,28.354846403464954
530,19.370378275859885
531,25.410025886796284
532,20.626041144246976
533,18.61630186465612
534,15.619738368635275
535,47.084348592796864
536,27.546258065123077
537,17.30151169467507
538,18.173943977195545
539,20.0255445843171
540,16.52629482755915
541,15.105743853828159
542,46.477608771534264
543,45.00309943547851
544,48.394680002279365
545,45.534470187086846
546,15.132201163715038
547,21.399491064954066
548,21.946596309859306
549,21.026999978511128
550,17.806529195077445
551,41.30158583884517
552,40.64785594211027
553,49.15464455191992
554,48.400382854653785
555,44.90547121952722
556,27.390024138583765
557,15.29500418084243
558,19.213368039520994
559,22.160083336507007
560,17.310309423077342
561,18.13699427378865
562,18.74947953498297
563,18.705259496363926
564,15.672826390779898
565,12.26455238663269
566,44.689697526008494
567,35.89510463774772
568,38.35529553459377
569,49.74879121342083
570,48.55982506949944
571,34.797442944233524
572,45.99948721781106
573,46.7310185760087
574,47.21665515164913
575,47.860887802937505
576,46.43956439143167
577,44.248605720594455
578,42.852554222905546
579,46.09541724859821
580,46.42536707265445
581,37.53217145285235
582,49.26975662372618
583,48.98512486068397
584,16.90739430629801
585,19.085380845584822
586,25.76961800598549
587,25.53161415461283
588,19.880221929912505
589,18.303186837562798
590,19.847818886398258
591,18.56173132583635
592,46.67775517991791
593,48.43907777970484
594,49.16084598639094
595,47.95118715825556
596,46.22939333513559
597,29.57705058076104
598,24.825613304272398
599,21.087490279177196
600,14.883650287693177
601,48.41962006327695
602,47.675329052907095
603,45.33110555731158
604,13.726365997957078
605,18.899595125919635
606,37.745340326825804
607,40.81403905630933
608,48.08728535994471
609,48.78417601643226
610,47.3178229060124
611,46.63278909289457
612,43.52815513258562
613,14.136569913772961
614,21.11304749166368
615,17.258886964282603
616,16.1694636459924
617,17.436544766156203
618,11.067102976733993
619,21.941074549733777
620,39.24042960365194
621,51.1672117060366
622,50.515010294034155
623,49.20450651538408
624,46.30092498536836
625,27.747662346334494
626,18.673263088558095
627,17.327061581800173
628,18.665135938520386
629,11.850451737707113
630,23.20520661148305
631,50.7080100213872
632,49.4168883502397
633,48.678518066803306
634,41.65898786575274
635,26.948281307944946
636,24.879286199462268
637,48.79576600693095
638,49.11192836292042
639,47.54028285490543
640,42.118372745357476
641,43.32255498998241
642,42.995433949236094
643,40.54544743036249
644,38.97821685295009
645,38.6472006742801
646,38.381436335623384
647,47.68465637892067
648,48.291982917081164
649,47.6274205888463
650,45.40547642853575
651,16.280746721236714
652,18.68884888291788
653,10.260986245986054
654,20.193237871719898
655,47.53064818987792
656,47.95234747390345
657,47.37672991950662
658,46.47601099849404
659,46.29865338184034
660,43.78875380123991
661,14.519349287667932
662,22.188867674543374
663,16.503918689059173
664,17.705180469568862
665,18.40472607249111
666,17.43740251366936
667,10.0545358407269
668,43.1782705439302
669,38.44912043661161
670,44.869449717323576
671,47.588598426082896
672,44.62362769391398
673,22.927596954155277
674,16.067589462072423
675,34.51641094862707
676,48.52431203804195
677,48.229937164044486
678,47.41508226267547
679,14.21795686360292
680,24.857659858747596
681,20.337739427328277
682,21.50456526600047
683,18.43165249950263
684,43.294643886245964
685,47.9427241066604
686,47.193643471072335
687,46.885539879188634
688,44.745519099717285
689,25.995584945013047
690,16.60411552389777
691,22.606907197213747
692,16.211046476721982
693,16.373322120512718
694,48.6538117174597
695,48.13635428596639
696,39.12816988877954
697,27.41020589736514
698,24.5869914324932
699,20.50724524668108
700,18.047785250102393
701,21.120273165657583
702,41.10411716237306
703,47.00725809497046
704,48.46174134530853
705,48.722094470272765
706,47.52149932345995
707,47.16382924533503
708,41.09010614090455
709,38.664240395743214
710,39.1655342433069
711,40.63984168706544
712,40.39532311532806
713,41.20215899607517
714,38.1723337601772
715,45.82143889796031
716,39.08250989942721
717,46.186426456342836
718,47.77701588971903
719,28.113720318480944
720,11.92766162693128
721,9.206114331667699
722,6.587565655848927
723,41.283721181621274
724,41.58772783668789
725,47.40141902914606
726,46.90827711533102
727,25.350449788248767
728,14.734141905325036
729,15.259757193924385
730,10.022930696074544
731,43.096987655733564
732,47.33889187401449
733,48.25425681444789
734,44.268930897681344
735,10.571877058002293
736,11.6208808944429
737,11.923995247733705
738,13.086779342549098
739,5.995771038595536
740,31.804374523878128
741,41.61665401261038
742,48.03128919267274
743,48.54712738588403
744,48.45898127343087
745,24.998862044637736
746,16.4437125668399
747,21.777685447324835
748,21.088807496411608
749,16.09120734290561
750,16.64893327945879
751,15.54183888033629
752,39.8998295581933
753,48.178261147608566
754,47.93970459510152
755,46.67905340208936
756,46.441532603145326
757,14.606436533352056
758,15.650185669344511
759,14.84992483943528
760,16.33661157947876
761,10.481931645013582
762,22.17726069505487
763,43.59362621200499
764,34.69141233884728
765,38.52680010435528
766,49.253145230752956
767,48.849802764119524
768,40.04658512764865
769,21.128604538340504
770,20.118597914523257
771,19.19738692124114
772,31.060224921858403
773,46.028845134382735
774,46.42767792998235
775,45.9319857146345
776,45.11366820886189
777,45.022498235425175
778,41.08170540349095
779,35.99420976900929
780,47.88068080739487
781,48.05526395953406
782,48.04703444297891
783,14.445149455365259
784,16.77338361384347
785,17.16155356848611
786,13.451421306735348
787,14.448850887345127
788,8.991450611415356
789,23.06336884122112
790,47.83199602014564
791,47.6011016080093
792,46.55801598027815
793,47.44501688922487
794,21.66411861231952
795,21.057386671261337
796,15.516304690513492
797,8.93674717902611
798,21.750597352187633
799,47.23342705620086
800,25.90748879669686
801,12.076538909211978
802,14.623087590837088
803,11.676496563210318
804,13.16992823433307
805,9.946504954691438
806,36.62883504879645
807,43.12480811210772
808,47.74912386108109
809,47.521710548772184
810,47.379525881296885
811,47.06888076206702
812,27.266815558820262
813,13.370221164812662
814,18.37850446827348
815,18.077573412360515
816,18.286480237106502
817,41.22174768720572
818,35.80124207822183
819,51.200726387380676
820,50.26316873830476
821,28.069187622091537
822,32.0056403897571
823,28.642252187180276
824,26.382400783096497
825,27.318754887368762
826,49.67107501012473
827,48.395794686384946
828,35.598087832126765
829,34.10217497820546
830,35.76958365097231
831,32.43508896422892
832,47.46450266773981
833,40.33017095686615
834,48.493035334553426
835,47.80021017644476
836,46.45650108584128
837,43.446386201536114
838,36.68939900458956
839,36.51656084995921
840,48.91805368524301
841,48.509330037520385
842,47.62677843169444
843,35.98025155626827
844,27.936655584579594
845,24.175559277478346
846,31.579397748171868
847,39.99166089865679
848,47.32556368494226
849,48.53126993610891
850,47.6739561190381
851,19.64520709049028
852,28.421169714950032
853,27.03871255885951
854,23.856631584203118
855,25.603055389746313
856,24.16234064629588
857,43.39898604312855
858,47.83213966036704
859,47.71540967523775
860,46.984766570117614
861,46.92095171690014
862,20.719570082706827
863,27.329947789529534
864,24.56736103357966
865,22.073924386582593
866,28.19525842061053
867,46.86727174237673
868,42.49171213684305
869,49.935685136595986
870,48.94586080574329
871,28.619021001210754
872,30.788754090518072
873,24.78385561471527
874,48.13507197123294
875,46.502299126928094
876,49.0641647664465
877,48.80200446079472
878,47.60064547880898
879,19.156230669658587
880,14.682242541750194
881,12.961739537243133
882,24.25629356960414
883,46.28409169698955
884,39.651992300649795
885,47.3302934575581
886,49.128092235000935
887,48.30184907013779
888,48.433268756316856
889,48.32948705192069
890,42.27966857953918
891,25.971295130926443
892,24.382650639263417
893,25.23759504991896
894,40.04967166868005
895,48.00488952377934
896,45.93706049476321
897,41.08879748369465
898,45.888354011402626
899,44.281481744961425
900,48.2312076009671
901,48.384483989745796
902,46.71402270168948
903,28.22677691855423
904,16.044670620076584
905,19.78110674698679
906,19.599752107005237
907,18.884226160663633
908,16.312119985561214
909,13.79619439796097
910,34.12137909198655
911,43.98846102294752
912,47.030525499445766
913,46.82325725736471
914,46.47849785665277
915,24.090119716981715
916,20.70205461223356
917,16.864916848346663
918,19.314816570812063
919,14.127225414811068
920,47.89490651402175
921,48.38535842475368
922,47.32547359090786
923,13.66865913901866
924,22.936212042732404
925,19.54289089720869
926,14.833421883168452
927,17.235206789185014
928,11.365399330062406
929,8.4666638953116
930,18.49903668658169
931,35.22145010031372
932,45.218074112759204
933,48.128873743798344
934,15.388001775958537
935,18.842192042306575
936,18.851447789412326
937,15.741524629965143
938,11.913010844704752
939,21.239662161609278
940,44.59060010654953
941,48.404521888706064
942,48.62627667560516
943,47.23551418738181
944,47.022683188699396
945,28.54479456967557
946,15.033428672430189
947,24.91808685136203
948,22.056068234948302
949,17.124447827907787
950,42.162343947440334
951,46.90617550317174
952,48.119796026931056
953,46.23996542890325
954,38.424841809353005
955,25.488907406470517
956,24.955498609155445
957,17.33931657813239
958,40.9103251420747
959,36.013067020754626
960,46.67341000418071
961,48.0221911855388
962,47.96278016485757
963,46.25534083972404
964,43.68075943301715
965,45.10367818550091
966,46.56098779274166
967,43.55184407280268
968,44.40114790703932
969,43.77808168737446
970,39.337329897038856
971,39.05057039531211
972,45.71646578517247
973,15.34829774710695
974,20.193329477988147
975,27.27259854692333
976,16.633303990280226
977,14.886145780328889
978,17.239109423581464
979,12.371000775599164
980,10.037852833289843
981,21.319152407566538
982,44.61234311205625
983,48.42045049356501
984,48.67845552776551
985,47.09299085917457
986,24.671493473780778
987,16.893956130269387
988,15.12467722590706
989,9.359228101159434
990,35.67729618880609
991,45.22355398461801
992,49.54329548849515
993,48.09846407714831
994,47.696226583613395
995,47.269938256557296
996,27.527395435449048
997,14.545961835020027
998,17.255915501861313
999,21.63729605147651
1000,15.823887270315584
1001,14.06213180431255
1002,16.084034313900247
1003,9.901702462282936
1004,19.606185523774418
1005,46.482888870233495
1006,48.48898025049835
1007,47.050509091050856
1008,45.06910011361361
1009,28.716615646097658
1010,17.37867904363572
1011,18.706173553652295
1012,12.553860149224425
1013,11.592389060042978
1014,44.55682274977687
1015,48.90933750097924
1016,47.71529548972268
1017,29.357669481907845
1018,18.99429802739134
1019,24.94565282557975
1020,16.42594860439484
1021,17.92712836464342
1022,10.177446661518436
1023,38.53862732098199
1024,45.97773496072522
1025,37.027402122844485
1026,48.54055585724904
1027,29.660688285363364
1028,22.338950818000356
1029,20.14647096657376
1030,21.72270153493497
1031,19.688074064313025
1032,19.42909825477526
1033,43.52641342983723
1034,41.317477683027384
1035,45.91243291147754
1036,47.8101928815183
1037,47.88076695367057
1038,43.01248034293812
1039,40.72924409334094
1040,42.16702203401009
1041,40.55314801970777
1042,37.276730300641624
1043,37.08120403281971
1044,46.54857496201807
1045,39.055847728232884
1046,38.621532331458596
1047,48.00867274955256
1048,47.036472514580645
1049,47.56938336209485
1050,26.840768837377166
1051,20.734651944679648
1052,16.703701193638093
1053,7.7211605103469845
1054,44.71942315539184
1055,48.41023696942826
1056,48.05062737981212
1057,46.46979060556409
1058,44.49901459665738
1059,13.697726830892968
1060,23.35128732659284
1061,18.543870245153556
1062,9.789752179863216
1063,39.60959617955555
1064,46.736700407430114
1065,41.88173359554426
1066,48.856654433235086
1067,47.71053110031014
1068,48.36817786562981
1069,47.17087135427168
1070,46.58896733314235
1071,44.41528497601117
1072,12.76783420353673
1073,16.80472527828983
1074,14.44155301611865
1075,21.87682939873429
1076,37.977998860410445
1077,48.87625217164838
1078,44.59232717944308
1079,12.714620039202572
1080,15.2001465795087
1081,15.758380589170589
1082,15.098198658375578
1083,10.327985798690339
1084,44.73806008204322
1085,38.78542985827598
1086,43.81921518501586
1087,47.4081372750525
1088,17.543288562844584
1089,10.706384817024233
1090,36.782536082838604
1091,38.878085819743774
1092,48.76617842076895
1093,47.83583029142069
1094,46.74196085411901
1095,38.717677585327294
1096,25.336349975224085
1097,21.557126045707744
1098,14.16158261206363
1099,15.983362328231017
1100,16.862881262893733
1101,30.295798491116454
1102,41.71138141637658
1103,37.35932129140911
1104,30.65587261950494
1105,32.96432317495068
1106,48.4949580221085
1107,47.89538788626832
1108,43.647401701221945
1109,42.53888500490771
1110,42.41080672266148
1111,39.691582140045206
1112,37.42731649207881
1113,43.822089162993635
1114,46.106349972876146
1115,48.73223247599851
1116,48.253200309701015
1117,47.36401423382725
1118,27.395655515912857
1119,25.768800354076834
1120,39.68192337319815
1121,39.71810996451992
1122,43.07433046013308
1123,49.583439341754705
1124,48.252372900393134
1125,29.56679979820619
1126,27.592714186900498
1127,27.991184175845763
1128,30.80864405724614
1129,41.07745304508084
1130,45.771693911690285
1131,47.10003010302224
1132,46.5918504673283
1133,44.90363043473777
1134,30.601117778565662
1135,19.208212944245005
1136,22.207341807577844
1137,19.63175685356979
1138,20.483626062689698
1139,14.457137550714016
1140,46.095290885480374
1141,41.43960491425096
1142,47.5756899352871
1143,49.706273198167445
1144,47.510086082829645
1145,28.862609062451487
1146,19.910810353370852
1147,19.994524545327895
1148,45.992859336620825
1149,44.245480329348645
1150,14.238067122810367
1151,21.960646319203263
1152,24.712415140749485
1153,19.439382593931814
1154,19.500512120167766
1155,12.39355478852358
1156,11.005718366016241
1157,22.358507824735163
1158,36.94554122062613
1159,35.97297747309233
1160,47.07513818751413
1161,46.88781459651998
1162,48.06562039990447
1163,47.52671913139584
1164,28.16028868368206
1165,20.655685296426217
1166,23.333466757000632
1167,21.534557844883164
1168,43.22706833005375
1169,46.510744062370975
1170,46.28816260289976
1171,43.616302015670136
1172,37.57024580087871
1173,37.10901338190744
1174,46.51133545610049
1175,47.93222153422099
1176,47.66251674435793
1177,27.921686143008774
1178,15.682560678753605
1179,19.27660910418058
1180,18.227102784719495
1181,19.242791448126884
1182,12.750545664158901
1183,46.31288678015478
1184,43.669439814920565
1185,46.357709897216175
1186,45.69281340503152
1187,45.314831413175554
1188,24.821300203907885
1189,17.303263764087337
1190,15.083365966632245
1191,17.61744345218629
1192,36.86634569655765
1193,44.739755323643536
1194,47.43796518102351
1195,46.6006028117201
1196,46.185303814439436
1197,43.54176508672517
1198,24.807179293536088
1199,42.67478003620401
1200,47.47219307093799
1201,46.74788143129298
1202,42.49063863498742
1203,14.493608447515836
1204,21.802184695773228
1205,16.620393087297405
1206,17.271515054554698
1207,8.347857833967995
1208,19.06244166206697
1209,33.50970987539779
1210,48.06077451730197
1211,46.26928329855928
1212,22.244294382064332
1213,20.918537175663378
1214,19.82943732352483
1215,16.829255436022322
1216,46.54290235446459
1217,47.82118879959221
1218,47.436009197114316
1219,40.667712618025895
1220,27.266801556645852
1221,23.56654581944933
1222,18.53059027273566
1223,22.626673259273147
1224,20.592464311834053
1225,17.969590269987496
1226,18.045645748769175
1227,39.8169886949406
1228,34.28346084735948
1229,36.45685714524867
1230,47.333120614589696
1231,47.31418833312205
1232,43.305617982610336
1233,39.951188168789855
1234,39.549086470986886
1235,47.506169359853175
1236,15.303312228019282
1237,21.786326541713922
1238,18.45149829352937
1239,13.169491359175115
1240,23.8104891298066
1241,46.544108738517245
1242,41.52129787118943
1243,43.0214246118941
1244,48.97575670162731
1245,47.72786446610732
1246,19.666444506847164
1247,26.803112946342218
1248,25.35729233138255
1249,12.795065345687588
1250,45.946517316648496
1251,49.26428117886088
1252,48.05689567349939
1253,47.88296279131714
1254,24.609662807494402
1255,15.800804723343308
1256,17.383364263972044
1257,40.948957871793944
1258,47.5488486311719
1259,47.16139381215731
1260,46.799571975689126
1261,44.47390707367037
1262,27.23509278746719
1263,23.360362440259937
1264,17.791667528223226
1265,18.629989012097145
1266,16.914784028223835
1267,17.83619922078414
1268,21.0958095789055
1269,48.04301780300259
1270,47.7553650333453
1271,48.4089539119413
1272,44.94215333146613
1273,14.880699698560848
1274,17.96620727568006
1275,18.191954446750426
1276,19.433254172953667
1277,12.366653908918197
1278,21.671926269175817
1279,37.579861374426784
1280,45.43819179234349
1281,37.72272282510986
1282,46.72255599875851
1283,47.83350081258678
1284,47.61732046894079
1285,25.822851764016427
1286,26.51141635182878
1287,22.570639981117026
1288,18.821365131281155
1289,19.440256609481114
1290,37.16672126505135
1291,48.0435613923399
1292,47.44038328410303
1293,44.49510835877172
1294,42.9338870790779
1295,43.02784325163073
1296,42.28996566685419
1297,37.48304070622437
1298,45.94088253218697
1299,46.50524791278188
1300,46.05705809685255
1301,44.27150183435632
1302,22.689463685502517
1303,13.971727393734067
1304,25.056707243263865
1305,49.2068908692376
1306,48.862255246062865
1307,50.31695047974415
1308,49.85840323720724
1309,31.256443759772374
1310,21.183154350701138
1311,29.674599399244688
1312,24.29534865914643
1313,24.52512105947193
1314,14.855449827965215
1315,28.22687273879716
1316,41.779578905998655
1317,41.50113789251129
1318,43.60683944967137
1319,47.08445189288561
1320,47.312043099450854
1321,44.589801511442275
1322,16.567830691062387
1323,16.904623244742385
1324,20.704738345512588
1325,25.33892600501767
1326,48.43065174177645
1327,22.26579384915051
1328,20.48407921359246
1329,18.48351312268035
1330,20.258999014780624
1331,12.232930207909272
1332,23.013980293473058
1333,38.92043155073422
1334,38.92259070418499
1335,48.46113752025779
1336,47.257931809980306
1337,45.45248703917893
1338,18.652439664408007
1339,19.7227479901512
1340,18.879300799385206
1341,18.230498115083094
1342,49.28617617805431
1343,48.62465997911029
1344,41.882303513146695
1345,28.756490605040412
1346,25.73458470335299
1347,20.257231083600455
1348,19.701626905283476
1349,40.774794119922575
1350,39.11829753694316
1351,38.519628396343776
1352,39.88506033055348
1353,39.207935478237715
1354,40.364776978137975
1355,36.61223213804707
1356,43.652259092125696
1357,37.0804415972034
1358,47.107784182251294
1359,27.94661516994852
1360,28.990359850132474
1361,26.201365796579097
